subject,task,label,start_s,end_s,source,confidence
S23_KDM,S01_angle,FACE_R3,187.7,195.7,두 번째 회전 후,A
S23_KDM,S01_angle,FACE_R3,191.7,199.7,두 번째 회전 후,A
S23_KDM,S02_state,NORMAL,241.60800000000006,251.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,246.60800000000006,256.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,251.60800000000006,261.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,256.60800000000006,266.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,261.60800000000006,271.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,266.60800000000006,276.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,271.60800000000006,281.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,276.60800000000006,286.60800000000006,화면 시간표,A
S23_KDM,S02_state,NORMAL,281.60800000000006,291.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,301.60800000000006,311.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,306.60800000000006,316.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,311.60800000000006,321.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,316.60800000000006,326.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,321.60800000000006,331.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,326.60800000000006,336.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,331.60800000000006,341.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,336.60800000000006,346.60800000000006,화면 시간표,A
S23_KDM,S02_state,SLOW,341.60800000000006,351.60800000000006,화면 시간표,A
S23_KDM,S02_state,HOLD,358.60800000000006,366.60800000000006,25~30초 허용+RSP 확인,B
S23_KDM,S02_state,HOLD,362.60800000000006,370.60800000000006,25~30초 허용+RSP 확인,B
S23_KDM,S02_state,HOLD,366.60800000000006,374.60800000000006,25~30초 허용+RSP 확인,B
S23_KDM,S02_state,HOLD,370.60800000000006,378.60800000000006,25~30초 허용+RSP 확인,B
S23_KDM,S02_state,HOLD,374.60800000000006,382.60800000000006,25~30초 허용+RSP 확인,B
S23_KDM,S02_state,POST_HOLD,391.60800000000006,401.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,396.60800000000006,406.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,401.60800000000006,411.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,406.60800000000006,416.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,411.60800000000006,421.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,416.60800000000006,426.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,421.60800000000006,431.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,426.60800000000006,436.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,POST_HOLD,431.60800000000006,441.60800000000006,RSP 재개 후~운동 준비 전,B
S23_KDM,S02_state,SQUAT,466.60800000000006,476.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,471.60800000000006,481.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,476.60800000000006,486.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,481.60800000000006,491.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,486.60800000000006,496.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,491.60800000000006,501.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,496.60800000000006,506.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,501.60800000000006,511.60800000000006,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,SQUAT,506.60800000000006,516.6080000000001,화면 시간표(준비/착석 제외),A
S23_KDM,S02_state,POST_EXERCISE,541.6080000000001,551.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,546.6080000000001,556.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,551.6080000000001,561.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,556.6080000000001,566.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,561.6080000000001,571.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,566.6080000000001,576.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,571.6080000000001,581.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,576.6080000000001,586.6080000000001,화면 시간표(착석 후 5초 제외),A
S23_KDM,S02_state,POST_EXERCISE,581.6080000000001,591.6080000000001,화면 시간표(착석 후 5초 제외),A
S26_LDW,S01_angle,FACE_R1,24.716000000000044,32.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,28.716000000000044,36.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,32.716000000000044,40.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,36.716000000000044,44.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,40.716000000000044,48.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,44.716000000000044,52.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,48.716000000000044,56.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,52.716000000000044,60.716000000000044,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,56.716000000000044,64.71600000000004,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,60.716000000000044,68.71600000000004,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R1,64.71600000000004,72.71600000000004,화면 1분+회전 피크,A
S26_LDW,S01_angle,FACE_R2,84.4,92.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,88.4,96.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,92.4,100.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,96.4,104.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,100.4,108.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,104.4,112.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,108.4,116.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,112.4,120.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,116.4,124.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,120.4,128.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,124.4,132.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R2,128.4,136.4,회전 피크 사이,A
S26_LDW,S01_angle,FACE_R3,145.3,153.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,149.3,157.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,153.3,161.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,157.3,165.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,161.3,169.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,165.3,173.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,169.3,177.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,173.3,181.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,177.3,185.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,181.3,189.3,두 번째 회전 후,A
S26_LDW,S01_angle,FACE_R3,185.3,193.3,두 번째 회전 후,A
S26_LDW,S02_state,NORMAL,270.096,280.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,275.096,285.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,280.096,290.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,285.096,295.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,290.096,300.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,295.096,305.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,300.096,310.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,305.096,315.096,화면 시간표,A
S26_LDW,S02_state,NORMAL,310.096,320.096,화면 시간표,A
S26_LDW,S02_state,SLOW,330.096,340.096,화면 시간표,A
S26_LDW,S02_state,SLOW,335.096,345.096,화면 시간표,A
S26_LDW,S02_state,SLOW,340.096,350.096,화면 시간표,A
S26_LDW,S02_state,SLOW,345.096,355.096,화면 시간표,A
S26_LDW,S02_state,SLOW,350.096,360.096,화면 시간표,A
S26_LDW,S02_state,SLOW,355.096,365.096,화면 시간표,A
S26_LDW,S02_state,SLOW,360.096,370.096,화면 시간표,A
S26_LDW,S02_state,SLOW,365.096,375.096,화면 시간표,A
S26_LDW,S02_state,SLOW,370.096,380.096,화면 시간표,A
S26_LDW,S02_state,HOLD,387.096,395.096,25~30초 허용+RSP 확인,B
S26_LDW,S02_state,HOLD,391.096,399.096,25~30초 허용+RSP 확인,B
S26_LDW,S02_state,HOLD,395.096,403.096,25~30초 허용+RSP 확인,B
S26_LDW,S02_state,HOLD,399.096,407.096,25~30초 허용+RSP 확인,B
S26_LDW,S02_state,HOLD,403.096,411.096,25~30초 허용+RSP 확인,B
S26_LDW,S02_state,POST_HOLD,420.096,430.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,425.096,435.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,430.096,440.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,435.096,445.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,440.096,450.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,445.096,455.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,450.096,460.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,455.096,465.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,POST_HOLD,460.096,470.096,RSP 재개 후~운동 준비 전,B
S26_LDW,S02_state,SQUAT,495.096,505.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,500.096,510.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,505.096,515.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,510.096,520.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,515.096,525.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,520.096,530.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,525.096,535.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,530.096,540.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,SQUAT,535.096,545.096,화면 시간표(준비/착석 제외),A
S26_LDW,S02_state,POST_EXERCISE,570.096,580.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,575.096,585.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,580.096,590.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,585.096,595.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,590.096,600.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,595.096,605.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,600.096,610.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,605.096,615.096,화면 시간표(착석 후 5초 제외),A
S26_LDW,S02_state,POST_EXERCISE,610.096,620.096,화면 시간표(착석 후 5초 제외),A
S28_KDH,S01_angle,FACE_R1,26.002000000000045,34.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,30.002000000000045,38.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,34.002000000000045,42.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,38.002000000000045,46.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,42.002000000000045,50.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,46.002000000000045,54.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,50.002000000000045,58.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,54.002000000000045,62.002000000000045,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,58.002000000000045,66.00200000000004,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,62.002000000000045,70.00200000000004,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,66.00200000000004,74.00200000000004,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R1,70.00200000000004,78.00200000000004,화면 1분+회전 피크,A
S28_KDH,S01_angle,FACE_R2,86.6,94.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,90.6,98.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,94.6,102.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,98.6,106.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,102.6,110.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,106.6,114.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,110.6,118.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,114.6,122.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,118.6,126.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,122.6,130.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,126.6,134.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R2,130.6,138.6,회전 피크 사이,A
S28_KDH,S01_angle,FACE_R3,148.0,156.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,152.0,160.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,156.0,164.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,160.0,168.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,164.0,172.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,168.0,176.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,172.0,180.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,176.0,184.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,180.0,188.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,184.0,192.0,두 번째 회전 후,A
S28_KDH,S01_angle,FACE_R3,188.0,196.0,두 번째 회전 후,A
S28_KDH,S02_state,NORMAL,252.62000000000003,262.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,257.62,267.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,262.62,272.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,267.62,277.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,272.62,282.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,277.62,287.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,282.62,292.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,287.62,297.62,화면 시간표,A
S28_KDH,S02_state,NORMAL,292.62,302.62,화면 시간표,A
S28_KDH,S02_state,SLOW,312.62,322.62,화면 시간표,A
S28_KDH,S02_state,SLOW,317.62,327.62,화면 시간표,A
S28_KDH,S02_state,SLOW,322.62,332.62,화면 시간표,A
S28_KDH,S02_state,SLOW,327.62,337.62,화면 시간표,A
S28_KDH,S02_state,SLOW,332.62,342.62,화면 시간표,A
S28_KDH,S02_state,SLOW,337.62,347.62,화면 시간표,A
S28_KDH,S02_state,SLOW,342.62,352.62,화면 시간표,A
S28_KDH,S02_state,SLOW,347.62,357.62,화면 시간표,A
S28_KDH,S02_state,SLOW,352.62,362.62,화면 시간표,A
S28_KDH,S02_state,HOLD,369.62,377.62,25~30초 허용+RSP 확인,B
S28_KDH,S02_state,HOLD,373.62,381.62,25~30초 허용+RSP 확인,B
S28_KDH,S02_state,HOLD,377.62,385.62,25~30초 허용+RSP 확인,B
S28_KDH,S02_state,HOLD,381.62,389.62,25~30초 허용+RSP 확인,B
S28_KDH,S02_state,HOLD,385.62,393.62,25~30초 허용+RSP 확인,B
S28_KDH,S02_state,POST_HOLD,402.475,412.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,407.475,417.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,412.475,422.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,417.475,427.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,422.475,432.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,427.475,437.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,432.475,442.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,437.475,447.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,POST_HOLD,442.475,452.475,RSP 재개 후~운동 준비 전,B
S28_KDH,S02_state,SQUAT,477.62,487.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,482.62,492.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,487.62,497.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,492.62,502.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,497.62,507.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,502.62,512.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,507.62,517.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,512.62,522.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,SQUAT,517.62,527.62,화면 시간표(준비/착석 제외),A
S28_KDH,S02_state,POST_EXERCISE,552.62,562.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,557.62,567.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,562.62,572.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,567.62,577.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,572.62,582.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,577.62,587.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,582.62,592.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,587.62,597.62,화면 시간표(착석 후 5초 제외),A
S28_KDH,S02_state,POST_EXERCISE,592.62,602.62,화면 시간표(착석 후 5초 제외),A
